,Text,Tokens,Labelled_topic
2668,"As a person who love cinnamon scent and flavor, I find this tea amazing.  I was used to drinking the plain black tea at work and this blend is a nice change from that.  I can probably only have one or two cups a day because it is pretty sweet but I will continue to drink it probably every day.  Enjoy","['person', 'cinnamon', 'scent', 'flavor', 'tea', 'plain', 'black', 'tea', 'work', 'blend', 'change', 'cup', 'pretty', 'sweet']",0
2672,"Tasteless, basically says it all.  I love tea.  Drink it every day.  I found this undrinkable.  Great packaging, but not a good tea for me.","['tasteless', 'tea', 'undrinkable', 'packaging', 'tea']",0
2690,Great price for a great product!  This is much more subtle than green tea and tastes great with a little cinnamon.,"['price', 'subtle', 'green', 'tea', 'little', 'cinnamon']",0
2719,"I just love skittles! For a while we had them here in Brazil (South America), but then for some reason I couldn't find them anymore, so when my aunt is coming down for a visit I ask her to bring me some. This time I decided to spare her the shopping trouble and I bought it through Amazon and had it sent to her place. The bag was a bit larger than I expected, but I guess this was a good thing, right?","['skittle', 'brazil', 'south', 'america', 'reason', 'aunt', 'visit', 'time', 'shopping', 'trouble', 'place', 'bag', 'bit', 'larger', 'guess', 'thing', 'right']",0
2738,"Regular Reduced fat milk from Horizon received slightly over a month away from the expiration date. My intention was to buy Whole milk but the product description is confusing. I sent an email to the customer support - no response, after 3 weeks I checked and found that they made the picture larger (good) but left the product description without change. As for me, it is crazy expensive shipping while I can get same Fat free or Reduced fat milk at StopNShop or Market Basket. The difficult thing is to find whole milk. Funny that Whole milk as natural product became unpopular. I guess too many people are concerned about becoming overweight:)","['regular', 'fat', 'milk', 'horizon', 'expiration', 'date', 'intention', 'milk', 'description', 'email', 'customer', 'support', 'response', 'week', 'picture', 'larger', 'description', 'change', 'crazy', 'expensive', 'shipping', 'fat', 'free', 'reduced', 'fat', 'milk', 'stopnshop', 'market', 'difficult', 'thing', 'milk', 'funny', 'milk', 'natural', 'unpopular', 'people', 'overweight']",0
2739,This brand is the best tasting ever.  No bitter flavor at all.  Filtering the tea after brewing assures a clear beverage.,"['brand', 'best', 'tasting', 'bitter', 'flavor', 'tea', 'clear', 'beverage']",0
2759,Somehow I thought for the price - I was getting a case - not one little bag.  Should have ordered the case I found elsewhere.,"['price', 'case', 'little', 'bag', 'case']",0
2777,"These are beautiful, smooth spring roll wrappers and on the package label there is a sticker on each one that reads, ""New technology"", so, I'm figuring by the bad reviews that this company changed the way they manufacture their spring roll wrappers and have probably upped their quality control as well. I was nervous about ordering these by the bad reviews but I'm glad I took a chance because these are a bargain compared to some of the other brands.  Will definitely order these again!","['beautiful', 'smooth', 'spring', 'roll', 'wrapper', 'package', 'label', 'sticker', 'new', 'technology', 'figuring', 'bad', 'company', 'way', 'spring', 'roll', 'wrapper', 'control', 'nervous', 'bad', 'review', 'glad', 'chance', 'bargain', 'brand']",0
2782,I ordered this as I had been missing ramen noodles since I became vegetarian.  I wanted something that was tasty and yet healthy.  These noodles are so much better than I had expected.  I would highly recommend!,"['ramen', 'noodle', 'vegetarian', 'healthy', 'noodle', 'better']",0
2787,"Well I bought this item before and enjoyed it immensely. Pink Salmon is very good for you.  This time I ordered again, received ALBACORE TUNA INSTEAD OF PINK SALMON. AMAZON DOES NOT DO RETURNS ON GROCERIES SUCH AS THESE, EVEN IF NOT OPENED THAT I CAN SEE. I sent personally an email to Raincoast Trading Company based in Canada, also left a phone message as well. Delayed response, but finally got emails and they were courteous but they redirected me to try help center to get credit and get the correct item. Gone through hoops in the help center of Amazon to no avail. Until I found the Toll Free Amazon phone number, Amazon LLC confirmed they can not accept the return, but will send the correct item promptly. We shall see, awaiting a replacement item. A minor complaint they are smaller can sizes than the normal pink salmon I am used to ordering. Anyone want some tuna? O well.  P.S. Updated  review Sept 30th 2009, I finally got the ordered item, partly because the Amazon rep corrected it when I called in and sent it fast! BTW, it cost me a Toll Call to Canada to the company without a prompt reply. That just added insult to injury. Well I was able to order from a different merchant through Amazon. Thank you Amazon for coming through :)","['item', 'salmon', 'time', 'tuna', 'pink', 'salmon', 'return', 'grocery', 'email', 'trading', 'company', 'canada', 'phone', 'message', 'response', 'email', 'courteous', 'help', 'center', 'credit', 'correct', 'item', 'hoop', 'help', 'center', 'avail', 'toll', 'free', 'phone', 'number', 'llc', 'return', 'correct', 'item', 'replacement', 'item', 'minor', 'complaint', 'smaller', 'normal', 'pink', 'salmon', 'tuna', 'updated', 'review', 'ordered', 'item', 'rep', 'toll', 'company', 'prompt', 'reply', 'insult', 'able', 'different', 'merchant', 'thank']",0
2796,Everyone that tastes these chips LOVE THEM!!!!!!!!! They all ask where they can get them.  Thank you for the email on when they were back in stock. I will be ordering more. My grandkids @ children raid the cupboards for them when they come by.,"['chip', 'email', 'stock', 'grandkids', 'child', 'cupboard']",0
2800,You can smell the spinach! It seems fresh and tastes wonderful. I fed it to my 2nd son when we were on the go during his babyfood stage and gave it to my preschooler as a snack. Now both often reach for these as a snack and I'm happy to offer them something other than cheerios or graham crackers when we're on the go.,"['spinach', 'fresh', 'wonderful', 'son', 'babyfood', 'stage', 'preschooler', 'snack', 'snack', 'happy', 'cheerio', 'graham', 'cracker']",0
2802,This is a very tasty tea. I served it at a bridal shower and it was one of the favorites. My husband loved it and took the remaining tea bags to work. We'll be ordering more!,"['tea', 'bridal', 'shower', 'favorite', 'husband', 'tea', 'bag']",0
2815,"Left a review for a bird feeder on this product accidentally. Sorry for any confusion. Great product, btw. Really enjoy the 2 oz packs to take into work.","['review', 'bird', 'feeder', 'sorry', 'confusion', 'btw', 'oz', 'work']",0
2822,This is the best angel hair pasta as far as I am concerned.  The taste and texture are great.,"['best', 'angel', 'hair', 'pasta', 'texture']",0
2836,I purchased this as a present but it doesn't come As shown in the picture.  It is little white bags with the flavor written on them.  Someone receiving it as a gift wouldn't even know what it was unless I explained it to them. Will be returning.,"['present', 'picture', 'little', 'white', 'bag', 'flavor', 'gift']",0
2840,"I received an undersized, sickly plant that could not be nurtured back to health. What was I thinking ordering a plant over the Internet? Never again!","['undersized', 'sickly', 'plant', 'health', 'plant', 'internet']",0
2845,Tastes great when you combine 1 pack of Twinings Green Tea and 1 pack of Lipton Black Tea in a hot cup of water and add 1 or more teaspoon of sugar. Make sure to remove the teabags from your cup within few minutes to avoid the strong bitter taste.,"['taste', 'pack', 'twinings', 'green', 'tea', 'pack', 'lipton', 'black', 'tea', 'hot', 'cup', 'water', 'teaspoon', 'sugar', 'sure', 'teabags', 'cup', 'minute', 'strong', 'bitter']",0
2849,"In order for tea to be labeled ""decaff"" is must be under 0.4% caffeine when residue levels are tested.  A tea at 2% caffeine is not decaff.  Non-decaff tea is anywhere between 3-5% caffeine.  So ...  at 2% caffeine, this is a caffeinated tea, with caffeine slightly less than what is naturally present in the tea leaf.","['tea', 'decaff', 'caffeine', 'residue', 'level', 'tea', 'caffeine', 'decaff', 'non-decaff', 'tea', '3-5', 'caffeine', 'caffeine', 'caffeinated', 'tea', 'caffeine', 'present', 'tea', 'leaf']",0
2856,This tea taste better iced than it does warm. I add stevia to it and it taste really good.,"['tea', 'warm', 'stevia']",0
2857,Of the Plum tots pouches I have had this is by far the best tasting. These are a little pricey but when they are on sale they are worth every penny. Great for throwing in a diaper bag or purse.,"['plum', 'tot', 'pouch', 'best', 'tasting', 'little', 'pricey', 'sale', 'worth', 'penny', 'diaper', 'bag', 'purse']",0
2874,"Immediately after placing my order I received an email from the seller with care instructions and specifics on the shipping of the bamboo. When it arrived (exactly when I was expecting it) it was in superb shape. I could tell not only by looking at it, but also by the smell! It was such a nice treat to open the package and be greeted with that fresh, sweet smell! Not only was the quality of the bamboo superb, but it was such a great price! I would absolutely recommend this seller and their products! :)","['email', 'seller', 'care', 'instruction', 'specific', 'shipping', 'bamboo', 'superb', 'shape', 'smell', 'treat', 'package', 'fresh', 'sweet', 'smell', 'bamboo', 'superb', 'price', 'seller', 'product']",0
2919,"During my recent visit to New Orleans in June of 2012, I fell in love with Etouffee' sauce on redfish.  Oh my goodness. Delicious.  I picked up a few packages of the Louisiana Cajun Etouffee Mix, for $2.00 per package, and made it at home. It was fantastic.  I ordered the product on Amazon from a particular seller and for the price of more than 7 dollars, was delivered one package. The product description on the website did not clarify the number of packages to be delivered for this amount...I assumed three packages for that price. I received one package and returned it to them immediately.  You can purchase this product on line from the retailer for less than two dollars per package with free shipping.  So, avoid purchasing this via this seller.  Great product however.","['recent', 'visit', 'new', 'orleans', 'june', 'love', 'etouffee', 'sauce', 'redfish', 'goodness', 'delicious', 'package', 'louisiana', 'cajun', 'etouffee', 'mix', 'package', 'home', 'fantastic', 'particular', 'seller', 'price', 'dollar', 'package', 'description', 'website', 'number', 'package', 'package', 'price', 'package', 'line', 'retailer', 'dollar', 'package', 'free', 'avoid', 'purchasing', 'seller']",0
2931,I love strong tasting tea and these has no taste. I feel like I'm just drinking hot water. I would not recommend it.,"['strong', 'tasting', 'tea', 'hot', 'water']",0
2956,"I enjoyed this tea just plain, without honey or sugar.  It was tasty and refreshing.  It was good hot and cold.  Very mild and much tastier than just plain green tea.  I would definitely recommend this.","['tea', 'honey', 'sugar', 'hot', 'cold', 'mild', 'tastier', 'green', 'tea']",0
